reviewId,review,score,gender,location,date,sentiment,Tópico_Dominante
2085,Hi Apple i recently just moved to apple music i tought theres a free version like spotify so could you make an update about the free version and add it on iphones as well PLS !!!,1,male,"Athens, Greece",2023-03-31,negativo,2
2086,Worst app ever it's actually failing to sign in,1,male,"Pretoria, South Africa",2023-12-21,negativo,2
2087,Worst,1,female,"Sydney, Australia",2025-10-09,negativo,2
2088,I just want to listen to the iTunes music I've already purchased on my Android. It won't let me do that without paying monthly.,1,male,"Quebec City, Canada",2024-08-29,negativo,2
2089,Got a free 3 month trial keep trying to sign in but no luck so far 🙁,1,male,"San Diego, United States",2024-02-23,negativo,2
2090,Trying to cancel Apple tv is ridiculous.,1,male,"Manchester, United Kingdom",2023-02-20,negativo,2
2091,Mere android pe maine id bnayi apple ki fir ye log in hua in nahin......bs I have mad apple id but unable to sign in .....Not a good app hmm 😡😡😡,1,male,"Osaka, Japan",2023-06-05,negativo,2
2092,Not available on custom rom,1,female,"Guayaquil, Ecuador",2025-07-29,negativo,1
2093,Complete garbage. It won't let me download albums or add them to my library.,1,male,"Warsaw, Poland",2023-01-23,negativo,1
2094,"This is rubbish, it said 1 month free then after 1 month R69.99 will be deducted. But R69.99 was deducted the very same time I registered... Luckily I moved my funds to my fixed account.",1,male,"Mexico City, Mexico",2024-10-11,negativo,2
2095,Always selling,1,female,"Suva, Fiji",2025-12-14,negativo,0
2096,I can't play Teenfresh The STAYC EP even though I had a good connection and a good phone. Also the recommendations isn't good.,1,male,"Marseille, France",2023-01-13,negativo,1
2097,Ahaz John,1,male,"Kumasi, Ghana",2023-12-31,negativo,0
2098,Pay 2 listen. You need to pay to listen to songs and download them. Spotify is better. This is bad,1,male,"Calgary, Canada",2024-06-02,negativo,1
2099,after last app update on Android 15 it is not working at all. Same bug or issue like already practiced dozen times before in older versions. No song or album covers + nothing is playable even after app reinstall and phone restarting. It lasts more than 4 days. And long term not working app casting starting me think about a switch to Spotify with my whole family.,1,male,"Beijing, China",2023-08-11,negativo,1
2100,not a good app on Google device. resets crashes etc constantly.,1,female,"Port Moresby, Papua New Guinea",2025-12-26,negativo,1
2101,"Constantly pushes trashy rap, hip-hop music on you.",1,female,"Queenstown, New Zealand",2025-11-14,negativo,0
2102,Charges too high,1,female,"Auckland, New Zealand",2025-10-21,negativo,1
2103,This app has become so buggy it's only semi-usable. Apple could obviously care less about android users except to take their subscription money. Lack of volume normalization is also a glaring issue.,1,male,"Busan, South Korea",2023-07-15,negativo,0
2104,Does not include your account settings,1,female,"Valparaíso, Chile",2025-08-05,negativo,2
2105,"Unable to use your ""Downloaded"" music while in flights/remote areas. Switching to Spotify soon. The android dev team for this app just doesn't seem to grasp how important it is for you to be able to stream your downloaded music while in flight or on road trips through mountains and remote areas. Have been dealing with this for almost 3 years now on 3 different flagship devices. Can you guys please get this resolved once and for all? Pixel 7 Pro. Had the same issue with S23Ultra",1,male,"Toronto, Canada",2024-08-23,negativo,1
2106,Useless can't cancel subscriptions on it like the support page says you have to,1,male,"Guadalajara, Mexico",2024-03-01,negativo,2
2107,Not able to add payment method. Kindly help. The app is frustating... getting error 44966 every now and then,1,male,"Mexico City, Mexico",2025-01-21,negativo,2
2108,"Have had issues on various occasions playing NPR WKSU. It works most of the time, and then it won't play for days. Seems hit or miss lately. Tried rebooting app/phone but station won't play. Is there an issue with this channel?",1,male,"New York, United States",2024-06-26,negativo,1
2109,"Not good, keeps playing only the bass for every second song. Very annoying.",1,male,"Montevideo, Uruguay",2025-03-15,negativo,1
2110,I am unable to find Haryanvi songs,1,male,"Helsinki, Finland",2022-11-30,negativo,1
2111,It hasn't allowed me to play music for hours,1,male,"Santa Cruz, Bolivia",2025-03-11,negativo,2
2112,"How can we un subscribe from this app , apple is being trying to charge me over two weeks I don't know for what!!! I didn't get any email or message warning before subscription end. Even I don't remember I subscribed to the app.",1,male,"Beijing, China",2023-06-26,negativo,2
2113,"Can't even start listening because I can't even find any option to add payment methods. Even for the free trial, it's required, ok, but no option, none! Chatted w support for hours, they couldn't figure out anything. Now I am supposed to try via my PC. Why can't the android app do this? I'm only interested in Apple music because of hi-fi, but it seems YT music/Spotify is better, at least it works! This app is barely functional. I don't think it'll convince any android to even consider 🍎",1,male,"Philadelphia, United States",2025-01-14,negativo,2
2114,"Pos, can't cancel apple tv. The link sends me to apple music which I never had.",1,male,"La Paz, Bolivia",2025-05-19,negativo,2
2115,Cant listen to music says error code. Even after i uninstalled and reinstalled. 0 stars if i could,1,female,"Adelaide, Australia",2025-10-11,negativo,2
2116,"I wanted to try out ""lossless"" music. However, it won't let me add payment method. Tried logging in via web browser. The payment method page says use iphone or mac to add payment method 🤣. What a cr@p app. This app shouldn't be on play store.",1,male,"Shenzhen, China",2023-04-16,negativo,2
2117,Can't enter 2-step code for accounts with hardware keys. Settings > Generate code is non existent,1,male,"Houston, United States",2024-12-04,negativo,2
2118,"I want to see my favorites artists new music in my ""Listen Now"" ""New Releases"" part . Not all of them coming there how can i know what song/album realesed in time ?? (Other apps show them right in songs release time ) its important to me . Also The album songs are separated from each other. Two split albums are coming to my library. And i wanna get noficiation to releases but its not working PLEASE FIX THAT",1,male,"Kuala Lumpur, Malaysia",2023-08-08,negativo,1
2119,Cant add paynent method.,1,male,"Mexico City, Mexico",2024-12-01,negativo,2
2120,बेकार,1,male,"Krakow, Poland",2022-12-12,negativo,0
2121,What I'm playing and what I'm hearing from my audio are completely different please fix this,1,male,"Guadalajara, Mexico",2024-10-15,negativo,1
2122,decided to lock all my free and downloaded music behind their subscription paywall. evil. evil evil evil,1,male,"Lima, Peru",2025-04-23,negativo,0
2123,can you get not on a apple?,1,female,"Wellington, New Zealand",2025-08-08,negativo,2
2124,Cannot get to cancel,1,male,"Seville, Spain",2023-03-28,negativo,2
2125,It won't let me play my purchased music here without a subscription🤬🤬🤬,1,male,"Brussels, Belgium",2023-01-20,negativo,1
2126,"The glich is real. I have an android phone and I have been trying to login into the aap for a while now but the glich is so irritating and its not even allowing me to go through the payment process, looks like apple employees aren't doing there jobs.",1,male,"Brussels, Belgium",2023-02-02,negativo,2
2127,Horrible company. Tried a trial and canceled it same day because it's not worth it for me. They charged me for 4 months with no cancel option anywhere now. Had to remove my payment info to stop them.,1,male,"Calgary, Canada",2025-01-23,negativo,2
2128,Love the service but the shuffle sucks alot.,1,male,"Cancun, Mexico",2025-01-26,negativo,1
2129,"When ever I created apple id for using this app it's going to be inactive within 24 hrs, support team also not able to help with this issue they are saying they can't able to do do anything since account is not active. I'm always having Worst experience with apple support team",1,male,"Santa Cruz, Bolivia",2025-05-15,negativo,2
2130,Too poor when compared to Spotify,1,male,"Caracas, Venezuela",2025-04-18,negativo,0
2131,Horrible service. It plays random songs that seem to be based on what you would absolutely hate. It also doesn't work with the google home nest hub correctly. If you use it on the hub you can only ask for it to play a specific song by title and artist. The only other option is that it plays random songs that are NOT in your library. It's garbage and should be avoided. Apple support said it is designed to play only one song at a time requested by the song name.,1,male,"Guangzhou, China",2023-08-24,negativo,1
